ServiceID,ServiceName,Duration,Cost,Type,CompanyID
444,Team-oriented bandwidth-monitored support,112,31.72,Massage Therapy,54
445,Optional web-enabled time-frame,48,15.74,Massage Therapy,44
446,Up-sized maximized function,78,51.31,Massage Therapy,52
447,Exclusive coherent Local Area Network,99,40.96,Massage Therapy,59
448,Distributed needs-based paradigm,32,168.55,Massage Therapy,53
449,Cross-platform homogeneous adapter,47,171.67,Massage Therapy,60
450,Multi-channeled mission-critical matrices,111,146.64,Massage Therapy,34
451,Ergonomic contextually-based attitude,52,134.98,Massage Therapy,56
452,Persevering background moderator,106,63.14,Massage Therapy,32
453,Programmable background intranet,120,30.24,Massage Therapy,49
454,Digitized value-added core,59,35.16,Massage Therapy,42
455,User-centric transitional approach,86,151.37,Massage Therapy,36
456,Streamlined bandwidth-monitored core,108,22.18,Massage Therapy,54
457,Configurable 4thgeneration secured line,110,62.27,Massage Therapy,49
458,Triple-buffered 24hour Graphical User Interface,95,91.11,Massage Therapy,57
459,Networked solution-oriented portal,109,73.22,Massage Therapy,43
460,Adaptive multimedia matrices,35,136.3,Massage Therapy,47
461,Proactive local Graphic Interface,30,191.36,Massage Therapy,52
462,Reverse-engineered modular structure,100,107.24,Massage Therapy,54
463,User-centric heuristic solution,50,86.65,Massage Therapy,58
464,User-centric national neural-net,89,125.77,Massage Therapy,36
465,Open-architected systemic solution,99,126.59,Massage Therapy,38
466,Advanced regional access,62,188.82,Massage Therapy,60
467,Balanced disintermediate parallelism,109,164.89,Massage Therapy,42
468,Managed hybrid synergy,80,142.64,Massage Therapy,41
469,Extended logistical infrastructure,52,30.77,Massage Therapy,51
470,Up-sized 6thgeneration protocol,84,51.37,Massage Therapy,59
471,Implemented logistical moratorium,90,119.38,Massage Therapy,45
472,Pre-emptive web-enabled emulation,70,81.43,Massage Therapy,43
473,Assimilated 24hour strategy,78,24.55,Massage Therapy,54
474,Object-based maximized attitude,56,179.91,Massage Therapy,55
475,Phased global monitoring,58,54.61,Massage Therapy,53
476,Exclusive contextually-based software,119,116.37,Massage Therapy,39
477,Implemented disintermediate implementation,63,109.68,Massage Therapy,32
478,Team-oriented reciprocal solution,114,14.03,Massage Therapy,57
479,Virtual 5thgeneration info-mediaries,111,113.89,Massage Therapy,54
480,Automated content-based monitoring,89,60.42,Massage Therapy,48
481,Digitized systemic alliance,76,74.97,Massage Therapy,52
482,Face-to-face client-server pricing structure,57,136.54,Massage Therapy,44
483,Reactive cohesive policy,74,138.13,Massage Therapy,55
484,Sharable demand-driven strategy,34,30.19,Massage Therapy,34
485,Focused 6thgeneration focus group,41,27.96,Massage Therapy,38
486,Persistent 4thgeneration structure,30,184.55,Massage Therapy,57
487,Universal 4thgeneration contingency,31,53.43,Massage Therapy,56
488,Assimilated next generation interface,68,198.63,Massage Therapy,51
489,Fundamental well-modulated concept,76,147.68,Massage Therapy,60
490,Secured demand-driven projection,40,58.38,Massage Therapy,46
491,Robust bandwidth-monitored open architecture,96,5.67,Massage Therapy,39
492,Open-source grid-enabled projection,63,135.2,Massage Therapy,32
493,Decentralized 24/7 solution,46,152.81,Massage Therapy,48
494,Pre-emptive composite Graphical User Interface,107,89.57,Massage Therapy,37
495,Centralized context-sensitive workforce,64,8.35,Massage Therapy,50
496,Customer-focused non-volatile artificial intelligence,92,67.65,Massage Therapy,53
497,Face-to-face tangible time-frame,48,3.71,Massage Therapy,52
498,Automated logistical projection,97,93.86,Massage Therapy,60
499,Public-key coherent frame,85,31.28,Massage Therapy,35
500,Phased fresh-thinking encryption,96,38.97,Massage Therapy,32
501,Seamless grid-enabled orchestration,67,36.2,Massage Therapy,57
502,Persistent non-volatile alliance,52,4.35,Massage Therapy,38
503,User-friendly non-volatile interface,43,150.89,Massage Therapy,44
504,Optimized optimal moderator,62,182.38,Massage Therapy,55
505,Fully-configurable composite initiative,90,174.45,Massage Therapy,33
506,Progressive intangible archive,87,194.34,Massage Therapy,57
507,Expanded clear-thinking neural-net,96,97.6,Massage Therapy,59
508,Multi-tiered even-keeled ability,86,168.45,Massage Therapy,38
509,User-centric object-oriented adapter,107,167.28,Massage Therapy,50
510,Operative demand-driven task-force,79,168.21,Massage Therapy,54
511,Fundamental fault-tolerant open system,89,101.34,Massage Therapy,40
512,Streamlined multimedia knowledge user,60,50.1,Massage Therapy,49
513,Switchable eco-centric capacity,103,88.27,Massage Therapy,57
514,Seamless next generation alliance,111,196.42,Massage Therapy,37
515,Compatible executive projection,59,126.17,Massage Therapy,46
516,Networked multi-state analyzer,105,36.42,Massage Therapy,43
517,Programmable dynamic emulation,51,23.86,Massage Therapy,57
518,Enterprise-wide intermediate attitude,58,98.43,Massage Therapy,54
519,Innovative encompassing info-mediaries,105,174.68,Massage Therapy,38
520,Cloned attitude-oriented database,102,116.74,Massage Therapy,47
521,Centralized transitional extranet,106,58.57,Massage Therapy,57
522,Customer-focused neutral intranet,55,191.79,Massage Therapy,31
523,Synergized reciprocal forecast,64,66.05,Massage Therapy,32
524,Intuitive interactive strategy,90,183.18,Massage Therapy,33
525,Front-line full-range matrices,88,49.88,Massage Therapy,43
526,Synchronized 24/7 encryption,71,109.71,Massage Therapy,36
527,Down-sized static portal,117,39.97,Massage Therapy,51
528,Fundamental scalable database,51,183.8,Massage Therapy,44
529,Reduced disintermediate methodology,102,31.73,Massage Therapy,47
530,Implemented object-oriented throughput,52,88.4,Massage Therapy,59
531,User-centric uniform system engine,41,180.43,Massage Therapy,50
532,Visionary eco-centric Local Area Network,84,17.8,Massage Therapy,48
533,Implemented logistical interface,85,108.46,Massage Therapy,40
534,Customer-focused needs-based system engine,67,26.07,Massage Therapy,36
535,Robust contextually-based benchmark,95,161.93,Massage Therapy,32
536,Grass-roots 24/7 superstructure,95,117.92,Massage Therapy,50
537,Synergistic empowering installation,104,165.03,Massage Therapy,35
538,Centralized incremental workforce,94,88.16,Massage Therapy,31
539,Cross-platform client-driven emulation,108,195.89,Massage Therapy,47
540,Right-sized responsive solution,76,100.71,Massage Therapy,52
541,Managed web-enabled leverage,31,127.99,Massage Therapy,38
542,Re-contextualized real-time architecture,35,107.49,Massage Therapy,40
543,Synchronized zero tolerance projection,111,193.63,Massage Therapy,35
544,Function-based local initiative,56,27.35,Massage Therapy,47
545,Mandatory multi-tasking contingency,92,142.87,Massage Therapy,51
546,User-friendly full-range methodology,94,90.16,Massage Therapy,46
547,Profit-focused dynamic forecast,71,11.59,Massage Therapy,31
548,Universal systematic methodology,58,22.74,Massage Therapy,50
549,Ameliorated asynchronous projection,108,30.87,Massage Therapy,34
550,Monitored real-time middleware,35,130.93,Massage Therapy,56
551,Multi-layered incremental emulation,48,149.39,Massage Therapy,56
552,De-engineered discrete paradigm,103,91.74,Massage Therapy,55
553,Switchable encompassing alliance,52,172.1,Massage Therapy,43
554,Mandatory local architecture,75,173.62,Massage Therapy,46
555,Multi-layered zero tolerance support,31,75.96,Massage Therapy,45
556,Extended uniform infrastructure,41,99.4,Massage Therapy,60
557,De-engineered scalable monitoring,114,10.93,Massage Therapy,59
558,User-centric clear-thinking challenge,101,90.72,Massage Therapy,60
559,Managed grid-enabled archive,88,104.04,Massage Therapy,34
560,Configurable well-modulated groupware,76,109.58,Massage Therapy,34
561,Self-enabling systematic groupware,109,197.27,Massage Therapy,36
562,Advanced zero tolerance functionalities,42,187.85,Massage Therapy,40
563,Synergized secondary function,109,141.93,Massage Therapy,51
564,Extended clear-thinking product,41,98.1,Massage Therapy,56
565,Face-to-face real-time open architecture,43,137.49,Massage Therapy,41
566,Self-enabling zero administration benchmark,76,21.02,Massage Therapy,37
567,Integrated background service-desk,32,137.43,Massage Therapy,52
568,Grass-roots content-based framework,116,69.52,Massage Therapy,36
569,Expanded demand-driven customer loyalty,74,61.8,Massage Therapy,37
570,Implemented foreground algorithm,69,131.95,Massage Therapy,58
571,Front-line explicit artificial intelligence,111,11.93,Massage Therapy,37
572,Triple-buffered modular workforce,86,82.52,Massage Therapy,40
573,Automated multi-state firmware,52,180.15,Massage Therapy,58
574,Ameliorated foreground intranet,97,30.1,Massage Therapy,40
575,Persevering real-time migration,57,134.34,Massage Therapy,59
576,Pre-emptive asymmetric middleware,36,137.65,Massage Therapy,47
577,Universal stable moderator,76,22.98,Massage Therapy,43
578,Ergonomic next generation middleware,34,193.4,Massage Therapy,54
579,Public-key user-facing instruction set,72,99.36,Massage Therapy,41
580,Progressive 4thgeneration service-desk,85,7.38,Massage Therapy,51
581,Re-engineered foreground website,116,45.06,Massage Therapy,37
582,Automated eco-centric knowledge user,79,145.34,Massage Therapy,60
583,Virtual empowering core,108,137.06,Massage Therapy,35
584,Versatile real-time functionalities,64,70.84,Massage Therapy,57
585,Secured fresh-thinking initiative,65,38.52,Massage Therapy,47
586,Secured encompassing portal,85,91.73,Massage Therapy,47
587,Optional empowering benchmark,39,9.25,Massage Therapy,44
588,Function-based demand-driven instruction set,64,168.48,Massage Therapy,54
589,Team-oriented well-modulated capability,78,1.58,Massage Therapy,54
590,Reverse-engineered systemic matrix,79,132.47,Massage Therapy,40
591,Enhanced user-facing archive,51,105.72,Massage Therapy,47
592,Extended systematic moderator,59,19.53,Massage Therapy,53
593,Versatile needs-based database,91,128.66,Massage Therapy,46
594,Re-engineered multi-tasking moderator,71,27.66,Massage Therapy,52
595,Mandatory zero administration Internet solution,117,21.59,Massage Therapy,46
596,Right-sized zero tolerance data-warehouse,119,10.46,Massage Therapy,40
597,Robust composite toolset,116,161.02,Massage Therapy,45
598,Versatile 6thgeneration migration,100,77.17,Massage Therapy,34
599,Digitized multi-state alliance,76,142.24,Massage Therapy,59
600,Ergonomic 5thgeneration initiative,113,57.48,Massage Therapy,49
601,Mandatory systemic standardization,33,131.75,Nail Services,87
602,Monitored executive forecast,74,155.24,Nail Services,71
603,Polarized disintermediate model,57,164.34,Nail Services,90
604,Sharable mission-critical website,71,170.16,Nail Services,70
605,Horizontal 24/7 framework,76,196.28,Nail Services,61
606,Upgradable foreground hierarchy,84,175.61,Nail Services,74
607,Virtual content-based moderator,113,63.48,Nail Services,62
608,Customizable well-modulated strategy,41,125.42,Nail Services,87
609,Open-source asynchronous product,33,4.03,Nail Services,81
610,Progressive high-level superstructure,81,164.66,Nail Services,74
611,Robust dedicated extranet,115,132.21,Nail Services,65
612,Progressive upward-trending protocol,109,86.76,Nail Services,72
613,Balanced interactive artificial intelligence,96,83.45,Nail Services,74
614,Mandatory demand-driven array,82,187.07,Nail Services,79
615,Intuitive 24hour Graphical User Interface,117,47.33,Nail Services,71
616,User-friendly next generation success,53,42.2,Nail Services,70
617,Multi-tiered radical paradigm,107,119.93,Nail Services,70
618,Synchronized well-modulated array,68,108.53,Nail Services,70
619,Self-enabling user-facing website,42,33.74,Nail Services,85
620,Versatile 3rdgeneration initiative,96,165.71,Nail Services,70
621,Persevering uniform website,117,157.49,Nail Services,61
622,Team-oriented eco-centric concept,74,21.72,Nail Services,68
623,Adaptive didactic collaboration,48,62.35,Nail Services,83
624,Ameliorated secondary open architecture,51,166.9,Nail Services,64
625,Open-source modular access,73,4.8,Nail Services,86
626,Horizontal fresh-thinking flexibility,60,65.66,Nail Services,70
627,De-engineered needs-based middleware,107,137.13,Nail Services,67
628,Reverse-engineered well-modulated array,51,14.89,Nail Services,77
629,Operative maximized benchmark,50,17.49,Nail Services,90
630,User-friendly 4thgeneration implementation,82,110.44,Nail Services,68
631,Public-key national definition,96,195.77,Nail Services,72
632,Streamlined holistic projection,85,149.2,Nail Services,75
633,Ameliorated uniform toolset,91,54.94,Nail Services,71
634,Extended optimizing orchestration,82,31.39,Nail Services,79
635,Re-contextualized bottom-line adapter,80,184.78,Nail Services,71
636,Business-focused intangible approach,70,68.46,Nail Services,61
637,Realigned client-driven implementation,48,108.33,Nail Services,85
638,Optional motivating installation,68,117.67,Nail Services,73
639,Progressive needs-based matrix,107,71.85,Nail Services,67
640,Advanced user-facing customer loyalty,76,197.68,Nail Services,65
641,Horizontal value-added solution,60,156.0,Nail Services,71
642,Fully-configurable directional ability,63,56.68,Nail Services,86
643,Organized composite contingency,86,124.18,Nail Services,90
644,Diverse radical toolset,70,46.82,Nail Services,65
645,Synergized even-keeled architecture,56,80.78,Nail Services,71
646,Compatible multi-state matrix,117,113.41,Nail Services,67
647,Operative well-modulated access,104,149.38,Nail Services,90
648,Down-sized intangible product,95,23.96,Nail Services,76
649,Polarized next generation help-desk,91,180.02,Nail Services,90
650,Stand-alone zero administration conglomeration,96,52.62,Nail Services,84
651,Face-to-face multimedia Graphic Interface,86,196.33,Nail Services,74
652,Focused national website,52,169.54,Nail Services,86
653,User-centric empowering website,108,54.42,Nail Services,69
654,Assimilated optimizing protocol,102,30.72,Nail Services,80
655,Assimilated neutral time-frame,91,7.17,Nail Services,62
656,Open-architected tertiary artificial intelligence,45,70.65,Nail Services,81
657,Extended methodical algorithm,79,64.63,Nail Services,81
